0.0	11.25	20.341467520643
0.0	33.75	20.345661771388
0.0	56.25	20.177919903916
0.0	78.75	19.780854969205
0.0	101.25	19.087091812958
0.0	123.75	18.073105139029
0.0	146.25	16.872199826485
0.0	168.75	15.826419997855
0.0	191.25	15.302438665663
0.0	213.75	15.498732249803
0.0	236.25	16.30705166186
0.0	258.75	17.40425842545
0.0	281.25	18.459494977627
0.0	303.75	19.27667973849
0.0	326.25	19.834409577851
0.0	348.75	20.177364822747
0.1	11.25	20.501365467792
0.1	33.75	20.519534709286
0.1	56.25	20.36627153967
0.1	78.75	19.964888462807
0.1	101.25	19.211512893357
0.1	123.75	18.044241186687
0.1	146.25	16.60495897433
0.1	168.75	15.325649779384
0.1	191.25	14.687428160357
0.1	213.75	14.939061640264
0.1	236.25	15.93610330383
0.1	258.75	17.256206525291
0.1	281.25	18.477950916296
0.1	303.75	19.382377897
0.1	326.25	19.973710500908
0.1	348.75	20.328153464451
0.2	11.25	20.698346484188
0.2	33.75	20.735299252967
0.2	56.25	20.605905796508
0.2	78.75	20.208256303695
0.2	101.25	19.385918078329
0.2	123.75	18.012602511735
0.2	146.25	16.230483519975
0.2	168.75	14.606820023273
0.2	191.25	13.802665837759
0.2	213.75	14.141685172286
0.2	236.25	15.422590779138
0.2	258.75	17.065960722885
0.2	281.25	18.515105181377
0.2	303.75	19.527915936003
0.2	326.25	20.154006900693
0.2	348.75	20.516586634557
0.3	11.25	20.940284338695
0.3	33.75	21.002361442381
0.3	56.25	20.911077815216
0.3	78.75	20.531916164239
0.3	101.25	19.630596959113
0.3	123.75	17.96907662071
0.3	146.25	15.668744077744
0.3	168.75	13.517231704666
0.3	191.25	12.47022870466
0.3	213.75	12.948411459457
0.3	236.25	14.671061795462
0.3	258.75	16.81208275022
0.3	281.25	18.586072225887
0.3	303.75	19.732924624504
0.3	326.25	20.389395325873
0.3	348.75	20.752037371521
0.4	11.25	21.245609694159
0.4	33.75	21.341430324885
0.4	56.25	21.310165521944
0.4	78.75	20.979633887653
0.4	101.25	20.0070548405
0.4	123.75	17.955530022024
0.4	146.25	14.826019155482
0.4	168.75	11.7540818752
0.4	191.25	10.283700410839
0.4	213.75	11.003019252056
0.4	236.25	13.52624608037
0.4	258.75	16.505209988238
0.4	281.25	18.744631743924
0.4	303.75	20.040304595467
0.4	326.25	20.708385172452
0.4	348.75	21.055304478799
0.5	11.25	21.644380623735
0.5	33.75	21.785929443225
0.5	56.25	21.848440249379
0.5	78.75	21.622359123833
0.5	101.25	20.620761814356
0.5	123.75	18.025094560434
0.5	146.25	13.072390432834
0.5	168.75	6.7760775556753
0.5	191.25	4.481629037949
0.5	213.75	5.7472786622938
0.5	236.25	11.022342462712
0.5	258.75	16.130828559861
0.5	281.25	19.067496943799
0.5	303.75	20.50742747601
0.5	326.25	21.150634883696
0.5	348.75	21.45812441218
0.6	11.25	22.178046798359
0.6	33.75	22.380819383023
0.6	56.25	22.582817861882
0.6	78.75	22.543528841047
0.6	101.25	21.550108520916
0.6	123.75	16.439310365986
0.6	146.25	7.0514758029222
0.6	168.75	5.1100607659404
0.6	191.25	5.3282460656745
0.6	213.75	5.0283368362172
0.6	236.25	5.8926732655185
0.6	258.75	11.921682769546
0.6	281.25	19.558564591782
0.6	303.75	21.215822829474
0.6	326.25	21.774010485969
0.6	348.75	22.005418625462
0.7	11.25	22.868108814555
0.7	33.75	23.153668406593
0.7	56.25	23.563692468241
0.7	78.75	23.832640910157
0.7	101.25	21.742280381791
0.7	123.75	9.2696310749714
0.7	146.25	6.0158076117954
0.7	168.75	6.2216991097523
0.7	191.25	6.2170314615248
0.7	213.75	5.9950988963907
0.7	236.25	5.6001493982954
0.7	258.75	7.2023876165464
0.7	281.25	16.785016076581
0.7	303.75	22.222259679266
0.7	326.25	22.624701920348
0.7	348.75	22.72370012735
0.8	11.25	23.758251046428
0.8	33.75	24.160683182865
0.8	56.25	24.912132470288
0.8	78.75	25.544908553546
0.8	101.25	12.979242328254
0.8	123.75	7.3432013665451
0.8	146.25	6.9067878369595
0.8	168.75	6.9912647944808
0.8	191.25	6.8981624605776
0.8	213.75	6.6451090326308
0.8	236.25	6.3396814807332
0.8	258.75	6.1962428782619
0.8	281.25	9.73472081118
0.8	303.75	22.650839995141
0.8	326.25	23.83706541276
0.8	348.75	23.676476455357
0.9	11.25	24.952192171123
0.9	33.75	25.545298185449
0.9	56.25	26.984556475177
0.9	78.75	18.193586252599
0.9	101.25	9.6743385851312
0.9	123.75	7.6157091906067
0.9	146.25	7.6160494466345
0.9	168.75	7.6530678967013
0.9	191.25	7.504237666683
0.9	213.75	7.1828304332226
0.9	236.25	6.8476199017104
0.9	258.75	6.6797185042861
0.9	281.25	7.4944988891221
0.9	303.75	13.810174081374
0.9	326.25	25.671453377238
0.9	348.75	25.024888902108
1.0	11.25	26.781322004814
1.0	33.75	27.839845686105
1.0	56.25	24.972931422435
1.0	78.75	12.70639155793
1.0	101.25	8.623270589504
1.0	123.75	8.136672840983
1.0	146.25	8.1814796548623
1.0	168.75	8.2348438091798
1.0	191.25	8.0393548475864
1.0	213.75	7.6247048564368
1.0	236.25	7.2125543350562
1.0	258.75	7.0142422665266
1.0	281.25	7.2825244021373
1.0	303.75	9.7556143800822
1.0	326.25	18.927214199885
1.0	348.75	27.425086420596
1.1	11.25	31.982912756601
1.1	33.75	28.919811320791
1.1	56.25	16.22526436028
1.1	78.75	10.279555375895
1.1	101.25	8.7929954930747
1.1	123.75	8.534162487069
1.1	146.25	8.695278397704
1.1	168.75	8.8186954393875
1.1	191.25	8.5773385355762
1.1	213.75	8.0309257851582
1.1	236.25	7.4980035165562
1.1	258.75	7.2273305419931
1.1	281.25	7.4019936444634
1.1	303.75	8.4627454390537
1.1	326.25	12.595802246208
1.1	348.75	24.144799141815
1.2	11.25	20.633240063195
1.2	33.75	17.798136164264
1.2	56.25	12.509221194603
1.2	78.75	9.8503149987664
1.2	101.25	8.9240223444207
1.2	123.75	8.87550652165
1.2	146.25	9.238237583558
1.2	168.75	9.5065953303496
1.2	191.25	9.2097458755848
1.2	213.75	8.459013884447
1.2	236.25	7.7429122987649
1.2	258.75	7.362527885899
1.2	281.25	7.4475422671716
1.2	303.75	8.2200685121478
1.2	326.25	10.355984158988
1.2	348.75	15.17436122443
1.3	11.25	14.521173595293
1.3	33.75	13.65395930052
1.3	56.25	11.183955511585
1.3	78.75	9.5769532194424
1.3	101.25	9.0219392137401
1.3	123.75	9.2464684373066
1.3	146.25	9.960203853139
1.3	168.75	10.52826796347
1.3	191.25	10.148055225337
1.3	213.75	9.0307858056413
1.3	236.25	8.0136433924292
1.3	258.75	7.4695838107904
1.3	281.25	7.4472871968681
