0	11.25	12.819657400949
0	33.75	12.820640615777
0	56.25	12.812411092748
0	78.75	12.803840869183
0	101.25	12.828527991204
0	123.75	12.838508612083
0	146.25	12.82286642644
0	168.75	12.826748642733
0	191.25	12.847121398417
0	213.75	12.862044299569
0	236.25	12.860899562911
0	258.75	12.865758925515
0	281.25	12.873260936087
0	303.75	12.864470324224
0	326.25	12.845289754595
0	348.75	12.831437611223
0.1	11.25	12.808847246389
0.1	33.75	12.815087015771
0.1	56.25	12.810089899417
0.1	78.75	12.802747295417
0.1	101.25	12.827245074299
0.1	123.75	12.835556835817
0.1	146.25	12.81643994529
0.1	168.75	12.814678301982
0.1	191.25	12.826962905205
0.1	213.75	12.831914875565
0.1	236.25	12.821164415272
0.1	258.75	12.820216045775
0.1	281.25	12.828115603565
0.1	303.75	12.826039111949
0.1	326.25	12.816785315061
0.1	348.75	12.812863864642
0.2	11.25	12.773350693394
0.2	33.75	12.794221346348
0.2	56.25	12.797377525833
0.2	78.75	12.79379386611
0.2	101.25	12.818291376896
0.2	123.75	12.822872609098
0.2	146.25	12.795476447083
0.2	168.75	12.779018778531
0.2	191.25	12.768278435547
0.2	213.75	12.742278401151
0.2	236.25	12.698202204172
0.2	258.75	12.674301135785
0.2	281.25	12.682666348097
0.2	303.75	12.704139532396
0.2	326.25	12.728391254873
0.2	348.75	12.754887114563
0.3	11.25	12.713433129699
0.3	33.75	12.761504710963
0.3	56.25	12.779017216492
0.3	78.75	12.781320073927
0.3	101.25	12.805492267865
0.3	123.75	12.803196229499
0.3	146.25	12.760464753143
0.3	168.75	12.714951163396
0.3	191.25	12.654116385783
0.3	213.75	12.554134015811
0.3	236.25	12.445903757616
0.3	258.75	12.42241384262
0.3	281.25	12.431007100573
0.3	303.75	12.457447413029
0.3	326.25	12.549283243884
0.3	348.75	12.647517771638
0.4	11.25	12.605242850586
0.4	33.75	12.707942921349
0.4	56.25	12.751707135124
0.4	78.75	12.764616058595
0.4	101.25	12.78853179231
0.4	123.75	12.775263842761
0.4	146.25	12.70506465364
0.4	168.75	12.601444836948
0.4	191.25	12.431117045473
0.4	213.75	12.216985968186
0.4	236.25	12.352862983353
0.4	258.75	12.946962890958
